sensor_id,oid,timestamp,X,Y
33,48165,2019-10-14 07:12:00,9686,9516
33,48338,2019-10-23 06:12:00,6160,403
33,48410,2019-10-23 11:08:00,5904,9388
33,48570,2019-10-14 00:02:00,2949,561
33,48577,2019-10-18 21:01:00,1193,714
33,48772,2019-10-29 04:07:00,7295,8428
33,48793,2019-10-16 00:12:00,2508,6641
33,49099,2019-10-02 03:08:00,9299,8509
33,49780,2019-10-06 15:07:00,8009,6644
33,49985,2019-10-16 19:11:00,7643,8895
33,50109,2019-10-21 05:10:00,7332,6104
33,50349,2019-10-12 02:09:00,5847,966
33,50521,2019-10-03 07:03:00,6569,7621
33,50926,2019-10-19 22:01:00,2849,9435
33,50949,2019-10-17 21:07:00,7064,4940
33,51276,2019-10-30 20:10:00,5511,9138
33,51307,2019-10-18 09:04:00,8299,9544
33,51428,2019-10-14 03:03:00,5405,3522
33,51529,2019-10-03 02:05:00,6112,3513
33,51604,2019-10-26 11:12:00,4110,2181
33,51767,2019-10-27 15:09:00,6138,2124
33,51867,2019-10-20 21:03:00,1781,3054
33,51925,2019-10-07 21:01:00,3315,1831
33,52485,2019-10-24 09:02:00,9533,8592
33,52498,2019-10-23 11:07:00,4866,966
33,52605,2019-10-24 22:04:00,7783,8047
33,52631,2019-10-19 06:06:00,2987,4241
33,52858,2019-10-24 05:09:00,5156,7990
33,52876,2019-10-20 11:05:00,747,5553
33,53110,2019-10-27 23:04:00,2754,9412
33,53114,2019-10-23 03:02:00,3969,3575
33,53131,2019-10-08 07:07:00,5932,749
33,53172,2019-10-21 13:03:00,2792,2799
33,53706,2019-10-13 15:09:00,5829,9011
33,53760,2019-10-09 09:05:00,2200,8791
33,53991,2019-10-02 04:09:00,9261,1919
33,55037,2019-10-27 14:04:00,7250,1765
33,55175,2019-10-05 13:10:00,6750,8080
33,56455,2019-10-27 12:01:00,7353,3621
33,56548,2019-10-06 15:08:00,5405,3522
33,57259,2019-10-17 00:08:00,9350,689
33,57273,2019-10-24 15:07:00,9846,2401
33,57629,2019-10-20 12:10:00,6388,1048
33,58061,2019-10-26 00:10:00,664,5080
33,58368,2019-10-09 19:04:00,7185,5063
33,59289,2019-10-27 11:10:00,922,1035
33,59476,2019-10-23 11:07:00,7030,9400
33,59484,2019-10-05 18:03:00,2429,9924
33,59783,2019-10-01 01:06:00,5462,670
33,60155,2019-10-24 18:07:00,7300,6622
33,61121,2019-10-25 23:03:00,6901,9523
33,61302,2019-10-10 20:12:00,5405,3522
33,61336,2019-10-26 05:11:00,8190,9226
33,61351,2019-10-25 12:08:00,9014,5149
33,61359,2019-10-03 08:03:00,6932,5644
33,61777,2019-10-30 01:06:00,2656,281
33,61965,2019-10-09 18:08:00,1551,3499
33,61993,2019-10-06 06:10:00,4079,7337
33,62027,2019-10-09 14:10:00,9520,62
33,62059,2019-10-22 19:07:00,9850,6163
33,62193,2019-10-30 20:05:00,8253,5979
33,62533,2019-10-13 07:06:00,3148,5858
33,62629,2019-10-05 18:07:00,4049,1550
33,62927,2019-10-13 10:11:00,2304,1401
33,63052,2019-10-31 20:08:00,3340,9580
33,63135,2019-10-09 04:01:00,3084,5033
33,63740,2019-10-28 15:05:00,5829,9011
33,63779,2019-10-29 21:07:00,8738,4068
33,63855,2019-10-15 16:09:00,6890,4117
33,64224,2019-10-10 04:01:00,4533,1081
33,64306,2019-10-12 16:05:00,1084,9813
33,65010,2019-10-06 09:06:00,3932,6347
33,65228,2019-10-23 21:08:00,1084,9813
33,66521,2019-10-14 19:05:00,9275,6776
33,66704,2019-10-07 02:07:00,5826,8030
33,67179,2019-10-03 22:03:00,9683,5659
33,68060,2019-10-01 20:04:00,2969,581
33,68064,2019-10-13 15:09:00,1555,9247
33,68516,2019-10-26 14:01:00,427,8468
33,69308,2019-10-12 04:06:00,427,8468
33,69467,2019-10-27 21:05:00,5947,1514
33,69877,2019-10-08 04:05:00,5850,6967
33,70495,2019-10-05 18:02:00,4880,8552
33,70631,2019-10-09 23:02:00,7756,8762
33,70992,2019-10-21 08:08:00,5156,7990
33,71387,2019-10-05 03:06:00,519,4767
33,71501,2019-10-25 04:07:00,5046,260
33,71530,2019-10-17 07:04:00,2991,544
33,71621,2019-10-25 13:06:00,6742,8122
33,71645,2019-10-19 11:04:00,4089,4561
33,72282,2019-10-25 02:07:00,1555,9247
33,72293,2019-10-02 06:10:00,2078,4583
33,72663,2019-10-03 04:02:00,3009,9934
33,72833,2019-10-15 06:07:00,9005,8597
33,72843,2019-10-02 03:12:00,8371,626
33,73107,2019-10-18 22:08:00,236,6203
33,73343,2019-10-21 14:10:00,9106,5896
33,73417,2019-10-25 23:11:00,8036,1141
33,73573,2019-10-21 10:11:00,7729,4699
33,73768,2019-10-27 02:06:00,9832,1915
33,74401,2019-10-09 23:01:00,5959,8914
33,74574,2019-10-13 02:04:00,4533,1081
33,74937,2019-10-27 20:08:00,8297,2897
33,74951,2019-10-17 08:02:00,7735,1537
33,75119,2019-10-10 07:10:00,499,6431
33,75153,2019-10-19 17:05:00,1888,5999
33,75540,2019-10-15 09:04:00,9614,42
33,75607,2019-10-10 08:05:00,1820,1778
33,75901,2019-10-17 12:08:00,6289,4528
33,76111,2019-10-31 06:03:00,3051,7945
33,76243,2019-10-30 18:04:00,4993,5806
33,76563,2019-10-14 03:07:00,6953,3887
33,76867,2019-10-26 21:01:00,3384,6845
33,76969,2019-10-21 04:12:00,1974,1667
33,77043,2019-10-26 03:02:00,5466,3624
33,77057,2019-10-16 10:04:00,8886,3570
33,77582,2019-10-17 16:06:00,5192,802
33,77767,2019-10-17 03:01:00,2598,2677
33,77797,2019-10-02 04:08:00,7261,7492
33,78684,2019-10-21 11:04:00,4499,433
33,79087,2019-10-06 06:01:00,2201,3289
33,79224,2019-10-27 00:09:00,8310,5902
33,79285,2019-10-03 09:02:00,1031,4270
33,79298,2019-10-26 12:07:00,2689,6546
33,79473,2019-10-07 02:03:00,5407,5613
33,79846,2019-10-29 18:09:00,8902,8917
33,79920,2019-10-01 12:11:00,4105,2176
33,79987,2019-10-19 16:05:00,6254,4527
33,80372,2019-10-31 02:10:00,4087,9649
33,80839,2019-10-16 19:08:00,7968,8879
33,81224,2019-10-12 13:11:00,1084,9813
33,81748,2019-10-15 18:05:00,9729,2616
33,82465,2019-10-02 01:08:00,6393,7195
33,82596,2019-10-17 06:10:00,3909,9163
33,82653,2019-10-08 19:05:00,6663,2888
33,82664,2019-10-08 20:10:00,3078,9798
33,82823,2019-10-24 06:02:00,8704,1040
33,83466,2019-10-24 17:07:00,2991,544
33,83796,2019-10-31 03:05:00,2969,581
33,83916,2019-10-29 22:05:00,9174,4997
33,84067,2019-10-05 10:05:00,435,449
33,84155,2019-10-03 07:05:00,2194,4214
33,84822,2019-10-26 01:01:00,4499,433
33,84966,2019-10-10 21:12:00,8009,7960
33,85025,2019-10-07 22:09:00,6182,4658
33,85383,2019-10-02 23:09:00,9078,7919
33,85763,2019-10-08 11:11:00,5434,3897
33,85775,2019-10-16 22:03:00,2520,3223
33,86091,2019-10-08 11:03:00,5766,5828
33,86219,2019-10-28 23:03:00,2904,5068
33,87136,2019-10-19 10:02:00,4866,966
33,87346,2019-10-13 14:06:00,2962,574
33,87553,2019-10-11 20:07:00,2929,5172
33,88139,2019-10-06 14:06:00,45,2964
33,88156,2019-10-15 16:02:00,8804,3589
33,88902,2019-10-27 10:10:00,9174,4997
33,88914,2019-10-03 03:10:00,2949,561
33,89249,2019-10-20 03:10:00,2935,5364
33,89253,2019-10-07 23:10:00,9594,7138
33,90029,2019-10-17 05:09:00,16,3453
33,90703,2019-10-19 02:09:00,5319,6158
33,90705,2019-10-20 19:08:00,9563,9484
33,91419,2019-10-27 09:03:00,4800,6593
33,91621,2019-10-08 19:07:00,4741,5956
33,91810,2019-10-14 10:06:00,8804,3589
33,91847,2019-10-19 18:11:00,5172,6318
33,91861,2019-10-18 08:08:00,4566,7815
33,91912,2019-10-06 12:07:00,4110,2181
33,92097,2019-10-08 19:06:00,4041,2506
33,92334,2019-10-03 12:10:00,5837,9019
33,92385,2019-10-17 00:01:00,133,75
33,92957,2019-10-01 22:11:00,818,5169
33,92987,2019-10-19 11:09:00,3138,6845
33,93520,2019-10-18 13:07:00,3003,615
33,94802,2019-10-02 06:11:00,4110,2181
33,95069,2019-10-15 08:06:00,1066,2528
33,95273,2019-10-29 02:05:00,7802,7109
33,95472,2019-10-11 14:07:00,4850,5309
33,95520,2019-10-15 14:02:00,937,2221
33,95701,2019-10-15 18:07:00,3408,1513
33,95747,2019-10-25 08:05:00,6620,7145
33,95975,2019-10-11 23:04:00,1632,5787
33,96041,2019-10-27 19:10:00,4117,8436
33,96677,2019-10-21 11:06:00,9350,4791
33,96733,2019-10-13 21:12:00,473,879
33,96809,2019-10-11 13:09:00,9142,3380
33,96853,2019-10-04 19:05:00,2710,41
33,97311,2019-10-13 15:11:00,6437,471
33,97350,2019-10-06 18:06:00,5904,9388
33,97453,2019-10-28 18:11:00,6768,5320
33,97569,2019-10-25 00:12:00,4482,6895
33,97587,2019-10-28 22:04:00,4280,2272
33,98826,2019-10-15 06:01:00,1182,5830
33,99266,2019-10-27 11:04:00,1084,9813
33,99566,2019-10-01 09:02:00,1997,3867
33,99685,2019-10-30 09:05:00,2541,6583
33,99744,2019-10-05 23:08:00,1915,9036
33,99879,2019-10-09 09:04:00,4054,3519
34,316,2019-10-11 00:08:00,8902,8917
34,366,2019-10-22 01:04:00,5459,3576
34,441,2019-10-09 23:06:00,1977,416
34,918,2019-10-28 19:01:00,8902,8917
34,1271,2019-10-24 07:12:00,2120,8724
34,1588,2019-10-29 02:03:00,9181,5004
34,1628,2019-10-03 17:08:00,2935,657
34,2347,2019-10-19 20:06:00,4027,4923
34,2491,2019-10-23 08:08:00,6218,759
34,3000,2019-10-06 04:07:00,2792,2799
34,3447,2019-10-02 15:07:00,1680,992
34,3540,2019-10-27 00:02:00,7295,8428
34,3706,2019-10-17 23:04:00,3643,1433
34,3838,2019-10-07 09:09:00,4533,4867
34,4079,2019-10-05 19:04:00,3225,4595
34,4622,2019-10-12 08:03:00,7185,5063
34,4743,2019-10-01 16:12:00,520,7673
34,4859,2019-10-17 15:08:00,9828,3533
34,4945,2019-10-11 00:07:00,7471,4119
34,4995,2019-10-22 13:03:00,4570,9735
34,5059,2019-10-04 02:05:00,882,8452
34,5070,2019-10-10 20:09:00,2691,6548
34,5441,2019-10-22 22:10:00,6393,5562
34,5685,2019-10-20 11:07:00,5770,4363
34,5977,2019-10-04 03:09:00,9599,1549
34,6777,2019-10-07 17:09:00,7762,8695
34,6961,2019-10-26 15:11:00,6632,6523
34,7204,2019-10-19 18:11:00,1182,5830
34,7274,2019-10-13 20:07:00,9355,9907
34,7303,2019-10-05 12:10:00,3694,8141
34,7345,2019-10-27 16:10:00,204,4511
34,7853,2019-10-07 20:10:00,4190,2275
34,7939,2019-10-08 10:11:00,3211,7627
34,7942,2019-10-18 20:04:00,8902,8917
34,8609,2019-10-12 19:02:00,2072,7215
34,8705,2019-10-15 16:01:00,7229,1771
34,8730,2019-10-14 19:11:00,4533,4867
34,8769,2019-10-07 17:10:00,8500,4660
34,8849,2019-10-14 06:09:00,1030,2759
34,9227,2019-10-16 10:01:00,8367,2803
34,9384,2019-10-07 16:03:00,2022,8246
34,9538,2019-10-19 15:07:00,2691,6548
34,9619,2019-10-13 09:01:00,7199,734
34,9740,2019-10-03 03:10:00,9355,9907
34,9838,2019-10-14 13:02:00,9355,9907
34,10237,2019-10-13 01:11:00,1762,9122
34,10422,2019-10-29 03:08:00,2935,657
34,10567,2019-10-31 09:03:00,7448,3246
34,10931,2019-10-25 09:08:00,9355,8294
34,11087,2019-10-01 22:05:00,7089,9168
34,11221,2019-10-27 18:02:00,5268,118
34,11382,2019-10-13 03:02:00,9174,4997
34,11424,2019-10-15 23:09:00,5554,9181
34,11528,2019-10-07 13:05:00,2689,6546
34,12459,2019-10-06 16:06:00,4424,8504
34,12901,2019-10-26 14:08:00,856,8170
34,13733,2019-10-24 15:08:00,6900,1713
34,14328,2019-10-28 11:05:00,5904,9388
34,15167,2019-10-27 17:06:00,4369,1123
34,15275,2019-10-08 02:07:00,2962,2479
34,15381,2019-10-03 01:12:00,2228,6943
34,15480,2019-10-01 03:09:00,9711,2598
34,15843,2019-10-20 02:02:00,9000,5115
34,15861,2019-10-19 00:02:00,9232,7315
34,15898,2019-10-10 22:01:00,3643,1433
34,16203,2019-10-06 14:02:00,9106,9783
34,16224,2019-10-22 14:12:00,2022,8246
34,16418,2019-10-17 08:07:00,2022,8246
34,16542,2019-10-31 23:01:00,2754,9412
34,16992,2019-10-31 18:07:00,3078,9798
34,17180,2019-10-19 07:01:00,9031,9311
34,17399,2019-10-09 17:04:00,1649,4888
34,17471,2019-10-14 21:10:00,2089,5518
34,17635,2019-10-10 09:02:00,8406,9366
34,17858,2019-10-09 01:07:00,2689,6546
34,18400,2019-10-28 07:12:00,9614,42
34,18497,2019-10-19 18:11:00,5600,8330
34,18565,2019-10-15 08:07:00,8957,4535
34,18730,2019-10-25 15:11:00,4533,4867
34,19088,2019-10-04 00:09:00,4499,433
34,19363,2019-10-07 10:12:00,7300,1772
34,19506,2019-10-28 05:09:00,9355,9907
34,20009,2019-10-27 22:10:00,8770,1928
34,20377,2019-10-04 16:10:00,5745,730
34,20397,2019-10-05 00:03:00,8074,8369
34,20481,2019-10-08 11:12:00,4918,9802
34,20551,2019-10-23 13:04:00,9094,4360
34,20826,2019-10-13 20:07:00,2969,581
34,20946,2019-10-20 01:04:00,7348,2628
34,21002,2019-10-25 03:10:00,395,6127
34,21512,2019-10-27 11:11:00,9355,9907
34,21551,2019-10-19 02:06:00,4808,3706
34,22201,2019-10-24 21:11:00,3747,3793
34,22205,2019-10-26 05:04:00,2178,5793
34,23301,2019-10-26 08:10:00,6211,7465
34,23411,2019-10-21 17:11:00,4040,5435
34,23495,2019-10-30 13:04:00,4274,1715
34,23759,2019-10-13 01:09:00,395,7710
34,23956,2019-10-23 15:06:00,3933,6348
34,24114,2019-10-23 02:09:00,5826,8030
34,24430,2019-10-02 16:01:00,395,6127
34,24606,2019-10-14 14:10:00,747,5553
34,24869,2019-10-17 03:04:00,1368,8291
34,25466,2019-10-03 23:02:00,8009,6644
34,25555,2019-10-11 11:10:00,8510,1299
34,25603,2019-10-02 21:01:00,4695,6833
34,26230,2019-10-02 23:02:00,1638,9218
34,26747,2019-10-31 15:10:00,1710,4035
34,27139,2019-10-28 05:09:00,9939,5426
34,27441,2019-10-12 21:09:00,9102,1741
34,27513,2019-10-23 04:04:00,7982,6067
34,27797,2019-10-02 23:10:00,6153,7450
34,27879,2019-10-18 18:05:00,9788,119
34,28010,2019-10-03 06:09:00,3933,6348
34,28565,2019-10-16 16:10:00,5399,5203
34,28860,2019-10-26 10:08:00,5397,3514
34,29514,2019-10-30 13:05:00,103,3712
34,29542,2019-10-11 19:05:00,4866,966
34,29544,2019-10-14 10:10:00,4823,5619
34,29842,2019-10-20 06:10:00,5156,7990
34,29859,2019-10-20 17:07:00,2977,2490
34,29934,2019-10-21 22:10:00,2957,1697
34,29948,2019-10-07 09:07:00,1997,3867
34,30227,2019-10-07 12:03:00,4534,6042
34,30558,2019-10-20 17:09:00,1555,9247
34,31065,2019-10-16 12:08:00,5849,989
34,31073,2019-10-15 18:01:00,18,6430
34,31254,2019-10-27 22:01:00,4110,2181
34,31292,2019-10-22 05:04:00,5156,7990
34,31357,2019-10-29 06:05:00,372,5183
34,31483,2019-10-30 06:06:00,8992,8419
34,31829,2019-10-08 23:08:00,2591,7497
34,32187,2019-10-25 23:08:00,945,9957
34,32294,2019-10-23 08:11:00,2200,8791
34,32353,2019-10-06 11:01:00,7886,7039
34,32406,2019-10-05 20:08:00,2949,561
34,33021,2019-10-09 15:04:00,4687,1699
34,33306,2019-10-17 08:08:00,9729,2616
34,33811,2019-10-18 02:05:00,3958,4325
34,34282,2019-10-17 11:01:00,2935,657
34,34318,2019-10-30 19:11:00,7988,7939
34,36020,2019-10-19 09:02:00,4866,966
34,36165,2019-10-01 22:07:00,6737,5525
34,36528,2019-10-26 12:08:00,2957,1697
34,36575,2019-10-28 18:01:00,8768,1374
34,36937,2019-10-13 21:08:00,2967,6559
34,37141,2019-10-25 20:04:00,7361,8371
34,37245,2019-10-29 21:09:00,9732,5146
34,37763,2019-10-13 15:06:00,9687,49
34,37907,2019-10-02 00:08:00,3245,9729
34,39638,2019-10-03 12:10:00,4499,433
34,39879,2019-10-28 22:04:00,473,5822
34,40198,2019-10-16 02:02:00,5826,8030
34,40220,2019-10-04 06:07:00,3340,9580
34,40349,2019-10-22 16:10:00,77,4228
34,40637,2019-10-20 09:09:00,3957,2278
34,40906,2019-10-27 23:09:00,8804,3589
34,40922,2019-10-17 04:06:00,2969,581
34,41221,2019-10-26 21:07:00,4727,3742
34,41332,2019-10-16 01:02:00,2962,574
34,41540,2019-10-30 22:11:00,5829,9011
34,41595,2019-10-12 00:10:00,5677,7499
34,41623,2019-10-16 20:03:00,2751,8076
34,41644,2019-10-19 07:08:00,5412,3529
34,41851,2019-10-24 21:12:00,3149,3225
34,42079,2019-10-18 14:02:00,3448,4920
34,42319,2019-10-31 11:07:00,6264,7266
34,42395,2019-10-02 18:08:00,1766,1363
34,42441,2019-10-13 02:02:00,4380,628
34,42595,2019-10-09 03:03:00,2958,2617
34,42663,2019-10-08 01:08:00,6895,7441
34,42666,2019-10-18 03:08:00,9355,9907
34,42811,2019-10-23 02:08:00,5704,8098
34,43452,2019-10-20 16:03:00,4087,9649
34,43559,2019-10-24 16:03:00,6812,5418
34,44013,2019-10-07 17:04:00,3766,633
34,44135,2019-10-08 09:04:00,2753,2572
34,44957,2019-10-13 04:09:00,2870,7003
34,44960,2019-10-27 11:01:00,9355,9907
34,45017,2019-10-25 02:08:00,5885,3223
34,45304,2019-10-08 03:09:00,2690,6547
34,45380,2019-10-30 11:10:00,2991,544
34,45598,2019-10-16 03:12:00,9031,9311
34,45612,2019-10-27 14:01:00,1915,9036
34,45928,2019-10-19 11:07:00,2962,574
34,46101,2019-10-09 22:06:00,6335,8391
34,46268,2019-10-17 08:04:00,3909,9163
34,46320,2019-10-24 04:04:00,7988,7939
34,46856,2019-10-15 16:05:00,6256,1508
34,46997,2019-10-06 04:12:00,8353,7924
34,47267,2019-10-17 15:06:00,6516,5042
34,47273,2019-10-29 08:12:00,4935,539
34,47307,2019-10-26 05:08:00,6538,1078
34,47465,2019-10-16 17:03:00,8049,753
34,48591,2019-10-03 03:01:00,6582,6925
34,48727,2019-10-20 01:07:00,6881,6725
34,49049,2019-10-27 00:11:00,4157,7433
34,49711,2019-10-15 04:10:00,5800,7461
34,49773,2019-10-02 21:02:00,3814,4200
34,49780,2019-10-15 00:04:00,3780,3254
34,49945,2019-10-13 10:06:00,7813,5893
34,50074,2019-10-29 00:11:00,8009,6644
34,50223,2019-10-28 07:10:00,9404,8219
34,50374,2019-10-10 11:06:00,8190,9226
34,50381,2019-10-20 18:10:00,1836,9988
34,50689,2019-10-05 14:02:00,1995,4769
34,50843,2019-10-14 15:10:00,2332,5936
34,51205,2019-10-09 05:10:00,9587,3009
34,51358,2019-10-16 15:09:00,3932,6347
34,51535,2019-10-30 11:05:00,6913,1472
34,51572,2019-10-07 21:03:00,5405,3522
34,51748,2019-10-26 15:06:00,8310,5902
34,52908,2019-10-19 11:06:00,686,5110
34,53133,2019-10-06 02:04:00,4242,3974
34,53774,2019-10-11 08:09:00,1555,9247
34,53959,2019-10-24 13:11:00,7596,8535
34,54429,2019-10-21 01:09:00,4384,837
34,55009,2019-10-14 22:12:00,461,1355
34,55297,2019-10-17 21:04:00,3986,7531
34,55345,2019-10-20 23:10:00,6718,6455
34,55397,2019-10-04 10:04:00,3660,9195
34,55498,2019-10-22 14:07:00,6256,1508
34,55887,2019-10-17 11:08:00,9543,7606
34,56713,2019-10-17 00:05:00,3442,1348
34,56731,2019-10-09 15:08:00,1644,4990
34,56899,2019-10-15 04:04:00,1798,3926
34,57153,2019-10-11 04:07:00,1323,3282
34,57264,2019-10-17 02:08:00,2993,605
34,57468,2019-10-23 11:10:00,8009,7960
34,57562,2019-10-17 03:01:00,5511,9138
34,57690,2019-10-04 14:07:00,3214,6923
34,57937,2019-10-25 03:04:00,9427,5077
34,58171,2019-10-01 00:12:00,3250,940
34,58403,2019-10-20 09:05:00,8517,6015
34,58412,2019-10-06 15:10:00,3340,9580
34,59085,2019-10-12 14:06:00,9514,4193
34,59124,2019-10-23 06:05:00,2969,581
34,59681,2019-10-06 16:03:00,7947,8324
34,60076,2019-10-21 06:08:00,9729,2616
34,60087,2019-10-07 23:12:00,9312,3543
34,60113,2019-10-07 15:01:00,9000,135
34,60152,2019-10-15 11:09:00,9614,42
34,60844,2019-10-01 14:07:00,395,6127
34,60930,2019-10-14 10:05:00,3969,3575
34,61057,2019-10-25 12:04:00,8504,3548
34,61705,2019-10-26 02:07:00,5513,893
34,61865,2019-10-18 03:04:00,4123,8699
34,62291,2019-10-27 01:06:00,9391,3133
34,62381,2019-10-20 23:12:00,128,5685
34,62661,2019-10-24 03:06:00,2362,5851
34,62699,2019-10-05 12:02:00,9273,661
34,62917,2019-10-03 13:09:00,1891,8883
34,62977,2019-10-31 05:01:00,2143,9937
34,63543,2019-10-10 12:01:00,4526,2920
34,63989,2019-10-04 17:06:00,8075,985
34,64446,2019-10-06 05:09:00,1915,9036
34,64597,2019-10-24 10:03:00,8413,787
34,64797,2019-10-02 09:09:00,9176,6666
34,64885,2019-10-19 08:10:00,9641,5833
34,64935,2019-10-22 05:03:00,9640,9920
34,64960,2019-10-16 16:01:00,5904,9388
34,64993,2019-10-28 02:05:00,6765,2857
34,65039,2019-10-13 07:02:00,8617,515
34,65622,2019-10-21 02:02:00,9711,2598
34,65629,2019-10-21 20:11:00,618,4131
34,65939,2019-10-10 22:03:00,526,7358
34,65968,2019-10-28 03:08:00,4866,966
34,66165,2019-10-07 07:06:00,6731,9206
34,66306,2019-10-01 21:02:00,5405,3522
34,66747,2019-10-30 22:05:00,3748,5730
34,67300,2019-10-30 08:07:00,3537,7686
34,67729,2019-10-11 12:11:00,1012,6814
34,68043,2019-10-03 21:11:00,3569,4806
34,68117,2019-10-24 21:12:00,8377,5632
34,68404,2019-10-29 23:05:00,2969,581
34,68860,2019-10-24 16:08:00,3930,9277
34,69155,2019-10-29 03:01:00,8216,8378
34,69334,2019-10-13 21:10:00,4533,1081
34,69443,2019-10-11 18:01:00,6807,3252
34,69648,2019-10-18 16:04:00,1555,9247
34,69897,2019-10-21 20:07:00,7213,6866
34,69986,2019-10-20 07:08:00,1814,4914
34,70051,2019-10-08 20:11:00,1272,9611
34,70312,2019-10-18 11:05:00,2949,561
34,70506,2019-10-13 14:05:00,686,5110
34,70583,2019-10-21 01:01:00,6852,8849
34,70914,2019-10-02 09:05:00,747,5553
34,71555,2019-10-10 23:02:00,690,3179
34,71630,2019-10-05 14:04:00,5826,8030
34,71637,2019-10-17 02:01:00,5273,7584
34,71719,2019-10-31 23:08:00,3370,5030
34,71840,2019-10-13 09:01:00,427,8468
34,72516,2019-10-11 18:09:00,3933,6348
34,72870,2019-10-03 07:11:00,3003,615
34,72912,2019-10-09 21:09:00,4110,2181
34,72966,2019-10-06 14:09:00,7334,8467
34,73283,2019-10-12 02:03:00,1092,8816
34,73472,2019-10-03 22:08:00,9181,5004
34,73516,2019-10-18 12:11:00,8804,3589
34,73674,2019-10-06 21:03:00,2993,605
34,74177,2019-10-21 10:06:00,3422,4564
34,74744,2019-10-25 21:08:00,8804,3589
34,74781,2019-10-02 03:05:00,2801,5013
34,74949,2019-10-08 10:12:00,4570,5056
34,75000,2019-10-19 18:01:00,4499,433
34,75347,2019-10-22 10:12:00,655,7140
34,75646,2019-10-30 13:08:00,237,4231
34,76114,2019-10-15 21:11:00,937,2221
34,76171,2019-10-15 04:04:00,6405,7657
34,76319,2019-10-26 14:06:00,6192,8204
34,76412,2019-10-04 05:04:00,2792,2799
34,76458,2019-10-12 16:04:00,3003,615
34,76663,2019-10-24 09:07:00,7042,45
34,76707,2019-10-03 18:10:00,1224,227
34,77401,2019-10-29 08:07:00,9936,4037
34,77404,2019-10-19 10:06:00,4499,433
34,77542,2019-10-29 12:12:00,1638,9218
34,77780,2019-10-15 06:12:00,3932,6347
34,77876,2019-10-20 06:06:00,2689,6546
34,78116,2019-10-03 14:07:00,2200,8791
34,78181,2019-10-03 08:09:00,7749,9782
34,78237,2019-10-04 08:11:00,2304,8263
34,78463,2019-10-13 22:01:00,9666,8227
34,78637,2019-10-24 21:08:00,4512,5934
34,79193,2019-10-13 15:03:00,5659,7078
34,79806,2019-10-19 18:01:00,7030,9400
34,80195,2019-10-28 22:02:00,5329,2252
34,80198,2019-10-12 02:07:00,8902,8917
34,80316,2019-10-21 12:07:00,7586,4713
34,80507,2019-10-29 14:12:00,5950,1333
34,80743,2019-10-09 03:02:00,2486,3716
34,80817,2019-10-02 16:08:00,2550,4436
34,81263,2019-10-19 00:10:00,1857,9091
34,81477,2019-10-11 18:12:00,9446,7667
34,81847,2019-10-26 09:09:00,9626,7842
34,82117,2019-10-07 18:09:00,9074,9561
34,83458,2019-10-25 21:07:00,2166,8073
34,83499,2019-10-03 05:09:00,8628,8132
34,83795,2019-10-30 07:11:00,4196,3527
34,83899,2019-10-14 20:09:00,3767,8059
34,84133,2019-10-07 15:09:00,4070,2600
34,84278,2019-10-08 21:01:00,4823,5619
34,84963,2019-10-23 21:09:00,7400,1910
34,85530,2019-10-17 14:10:00,2991,544
34,86229,2019-10-25 12:08:00,1567,8394
34,86263,2019-10-05 02:06:00,5265,1237
34,86274,2019-10-12 21:09:00,5459,3576
34,86398,2019-10-03 16:11:00,427,8468
34,86512,2019-10-20 21:04:00,9832,1915
34,86514,2019-10-30 22:10:00,2991,544
34,86748,2019-10-01 17:06:00,7348,2628
34,87681,2019-10-30 00:01:00,5615,3491
34,87772,2019-10-11 19:02:00,2166,8073
34,87777,2019-10-24 03:12:00,4177,6523
34,88192,2019-10-02 22:10:00,237,4231
34,88755,2019-10-07 14:09:00,9200,2966
34,89648,2019-10-13 03:10:00,1997,3867
34,90232,2019-10-11 01:09:00,5156,7990
34,90365,2019-10-23 18:05:00,9568,4758
34,90603,2019-10-25 19:11:00,1953,1218
34,90919,2019-10-29 03:01:00,4054,5520
34,91323,2019-10-06 23:11:00,1958,9433
34,91934,2019-10-04 18:05:00,2166,8073
34,92030,2019-10-30 01:12:00,8009,6644
34,92196,2019-10-05 00:10:00,5511,9138
34,92599,2019-10-03 06:01:00,9195,7875
34,92610,2019-10-11 11:02:00,1084,9813
34,92779,2019-10-14 22:05:00,6556,1017
34,93555,2019-10-19 13:10:00,2034,4951
34,93569,2019-10-17 20:02:00,4214,9039
34,93657,2019-10-16 04:11:00,5870,8161
34,93702,2019-10-02 06:09:00,5554,9181
34,93870,2019-10-04 06:09:00,3643,1433
34,93928,2019-10-02 10:01:00,3932,6347
34,94012,2019-10-04 13:03:00,9174,4997
34,94045,2019-10-25 21:12:00,8820,1273
34,94060,2019-10-04 14:06:00,3909,9163
34,94121,2019-10-14 05:08:00,852,3124
34,94345,2019-10-23 15:01:00,8421,331
34,94401,2019-10-07 01:05:00,1033,1753
34,94548,2019-10-07 03:03:00,5829,9011
34,95718,2019-10-08 16:01:00,2429,9924
34,96163,2019-10-31 14:10:00,1139,5767
34,96328,2019-10-05 11:02:00,3078,9798
34,96936,2019-10-29 23:04:00,4110,2181
34,97372,2019-10-29 09:06:00,5837,9019
34,98114,2019-10-14 00:11:00,9729,2616
34,98273,2019-10-06 07:10:00,4141,4674
34,98304,2019-10-09 00:06:00,5904,9388
