sensor_id,oid,timestamp,Trash_type
394,4206,2019-10-06 09:03:00,Landfill
394,4373,2019-10-05 04:09:00,Landfill
394,4588,2019-10-28 00:06:00,Recycle
394,5005,2019-10-26 23:10:00,Compost
394,5270,2019-10-19 07:01:00,Compost
394,5582,2019-10-13 19:08:00,Landfill
394,5674,2019-10-08 11:04:00,Compost
394,5768,2019-10-24 02:02:00,Compost
394,5819,2019-10-22 11:11:00,Landfill
394,5832,2019-10-11 15:06:00,Landfill
394,5969,2019-10-08 04:08:00,Compost
394,6023,2019-10-26 03:09:00,Landfill
394,6243,2019-10-09 12:08:00,Compost
394,6256,2019-10-21 06:05:00,Landfill
394,6309,2019-10-09 03:12:00,Landfill
394,6314,2019-10-27 20:05:00,Recycle
394,6465,2019-10-19 04:04:00,Landfill
394,6523,2019-10-18 05:12:00,Recycle
394,6731,2019-10-12 09:01:00,Landfill
394,6833,2019-10-30 14:11:00,Landfill
394,6849,2019-10-12 13:01:00,Landfill
394,6915,2019-10-30 09:11:00,Recycle
394,7178,2019-10-26 18:07:00,Landfill
394,7634,2019-10-24 09:11:00,Compost
394,8043,2019-10-17 22:09:00,Recycle
394,8092,2019-10-21 22:01:00,Recycle
394,8547,2019-10-07 12:12:00,Compost
394,8572,2019-10-13 18:04:00,Recycle
394,8626,2019-10-21 22:07:00,Recycle
394,8645,2019-10-08 23:09:00,Recycle
394,8669,2019-10-11 17:05:00,Landfill
394,8890,2019-10-08 05:12:00,Compost
394,8896,2019-10-29 00:11:00,Landfill
394,9162,2019-10-20 01:03:00,Landfill
394,9164,2019-10-12 15:06:00,Recycle
394,9180,2019-10-29 20:10:00,Recycle
394,9196,2019-10-03 19:09:00,Landfill
394,9203,2019-10-09 09:02:00,Landfill
394,9317,2019-10-07 08:02:00,Landfill
394,9419,2019-10-19 13:01:00,Recycle
394,9751,2019-10-02 14:06:00,Compost
394,9864,2019-10-23 03:11:00,Landfill
394,9878,2019-10-17 19:10:00,Landfill
394,10074,2019-10-09 12:11:00,Compost
394,10134,2019-10-31 23:03:00,Landfill
394,10161,2019-10-10 17:01:00,Landfill
394,10240,2019-10-28 02:04:00,Compost
394,10269,2019-10-20 06:06:00,Compost
394,10436,2019-10-19 18:10:00,Recycle
394,10803,2019-10-24 08:08:00,Landfill
394,10859,2019-10-10 14:04:00,Recycle
394,11026,2019-10-27 10:03:00,Landfill
394,11244,2019-10-14 01:09:00,Landfill
394,11269,2019-10-02 18:11:00,Compost
394,11381,2019-10-16 21:06:00,Compost
394,11433,2019-10-15 20:09:00,Compost
394,11499,2019-10-18 10:08:00,Recycle
394,12098,2019-10-05 07:02:00,Compost
394,12146,2019-10-02 15:09:00,Landfill
394,12253,2019-10-23 16:08:00,Compost
394,12451,2019-10-05 08:12:00,Recycle
394,12515,2019-10-31 13:12:00,Landfill
394,12548,2019-10-27 12:03:00,Compost
394,12612,2019-10-02 15:05:00,Landfill
394,12615,2019-10-15 04:03:00,Landfill
394,12714,2019-10-05 02:01:00,Recycle
394,12716,2019-10-01 06:05:00,Recycle
394,12722,2019-10-16 06:08:00,Landfill
394,12811,2019-10-10 03:02:00,Landfill
394,13059,2019-10-07 15:03:00,Compost
394,13218,2019-10-04 06:04:00,Compost
394,13390,2019-10-08 13:07:00,Compost
394,13510,2019-10-15 08:08:00,Compost
394,14170,2019-10-03 05:04:00,Recycle
394,14335,2019-10-12 23:12:00,Landfill
394,14347,2019-10-09 09:12:00,Compost
394,14352,2019-10-02 14:06:00,Compost
394,14353,2019-10-28 18:11:00,Recycle
394,14838,2019-10-01 05:07:00,Recycle
394,14944,2019-10-25 07:08:00,Recycle
394,14972,2019-10-23 06:02:00,Landfill
394,15271,2019-10-02 08:10:00,Landfill
394,15361,2019-10-21 07:12:00,Recycle
394,15665,2019-10-06 18:05:00,Landfill
394,15774,2019-10-17 22:08:00,Landfill
394,15872,2019-10-20 13:06:00,Compost
394,15966,2019-10-09 10:05:00,Landfill
394,15979,2019-10-20 21:09:00,Recycle
394,16084,2019-10-13 03:10:00,Recycle
394,16126,2019-10-23 12:10:00,Landfill
394,16206,2019-10-24 23:04:00,Recycle
394,16320,2019-10-19 19:11:00,Landfill
394,16418,2019-10-31 14:01:00,Landfill
394,16591,2019-10-19 07:12:00,Landfill
394,16597,2019-10-04 07:06:00,Landfill
394,16599,2019-10-05 20:07:00,Landfill
394,16670,2019-10-06 10:05:00,Recycle
394,16685,2019-10-09 19:06:00,Recycle
394,16866,2019-10-17 06:01:00,Compost
394,17254,2019-10-07 03:07:00,Recycle
394,17275,2019-10-25 08:11:00,Recycle
394,17300,2019-10-29 04:01:00,Landfill
394,17441,2019-10-07 00:02:00,Landfill
394,17557,2019-10-19 16:09:00,Compost
394,17747,2019-10-23 07:04:00,Landfill
394,17985,2019-10-23 11:11:00,Landfill
394,18164,2019-10-26 05:09:00,Compost
394,18288,2019-10-30 19:09:00,Recycle
394,18319,2019-10-18 14:09:00,Landfill
394,18838,2019-10-07 13:01:00,Landfill
394,18907,2019-10-12 22:04:00,Recycle
394,19035,2019-10-18 15:12:00,Recycle
394,19067,2019-10-26 15:08:00,Recycle
394,19238,2019-10-29 07:05:00,Recycle
394,19284,2019-10-02 16:04:00,Recycle
394,19346,2019-10-24 13:07:00,Compost
394,19369,2019-10-12 18:11:00,Compost
394,19723,2019-10-16 20:08:00,Landfill
394,19782,2019-10-25 17:08:00,Landfill
394,19835,2019-10-14 07:01:00,Landfill
394,19950,2019-10-06 05:12:00,Recycle
394,20022,2019-10-13 10:04:00,Compost
394,20090,2019-10-25 20:10:00,Landfill
394,20153,2019-10-24 18:10:00,Recycle
394,20458,2019-10-30 01:11:00,Compost
394,20493,2019-10-24 20:06:00,Recycle
394,20610,2019-10-15 05:06:00,Landfill
394,20621,2019-10-12 21:02:00,Landfill
394,20898,2019-10-29 17:11:00,Recycle
394,20997,2019-10-11 14:09:00,Compost
394,21000,2019-10-11 18:05:00,Compost
394,21446,2019-10-06 09:08:00,Compost
394,21647,2019-10-08 13:01:00,Compost
394,21669,2019-10-28 04:10:00,Compost
394,21802,2019-10-20 01:09:00,Recycle
394,21942,2019-10-08 00:04:00,Landfill
394,21959,2019-10-18 04:09:00,Recycle
394,22015,2019-10-24 01:06:00,Recycle
394,22028,2019-10-13 02:05:00,Compost
394,22085,2019-10-09 22:07:00,Compost
394,22534,2019-10-24 22:03:00,Landfill
394,22630,2019-10-21 21:09:00,Landfill
394,22683,2019-10-01 13:11:00,Landfill
394,22781,2019-10-28 20:01:00,Landfill
394,22790,2019-10-28 03:11:00,Compost
394,22969,2019-10-09 05:05:00,Compost
394,23146,2019-10-18 17:08:00,Recycle
394,23224,2019-10-21 18:01:00,Recycle
394,23278,2019-10-22 13:05:00,Compost
394,23319,2019-10-07 23:03:00,Compost
394,23891,2019-10-03 02:08:00,Compost
394,23934,2019-10-20 21:10:00,Compost
394,23941,2019-10-31 04:01:00,Landfill
394,24061,2019-10-15 13:09:00,Compost
394,24095,2019-10-02 21:03:00,Landfill
394,24386,2019-10-13 01:08:00,Landfill
394,24453,2019-10-07 17:12:00,Recycle
394,24496,2019-10-14 20:10:00,Landfill
394,24539,2019-10-07 11:06:00,Landfill
394,25022,2019-10-10 01:10:00,Compost
394,25105,2019-10-08 11:09:00,Compost
394,25312,2019-10-05 05:12:00,Recycle
394,25437,2019-10-08 10:04:00,Recycle
394,25680,2019-10-23 06:04:00,Recycle
394,25755,2019-10-03 19:11:00,Landfill
394,25760,2019-10-15 11:06:00,Recycle
394,25817,2019-10-25 04:10:00,Landfill
394,25854,2019-10-03 08:11:00,Recycle
394,25901,2019-10-14 07:12:00,Recycle
394,26085,2019-10-01 17:02:00,Recycle
394,26167,2019-10-19 03:09:00,Landfill
394,26172,2019-10-07 13:08:00,Landfill
394,26216,2019-10-27 15:12:00,Compost
394,26362,2019-10-16 12:03:00,Landfill
394,26464,2019-10-11 23:11:00,Landfill
394,26483,2019-10-22 13:04:00,Recycle
394,26642,2019-10-22 23:08:00,Compost
394,26675,2019-10-23 01:06:00,Recycle
394,27037,2019-10-14 09:02:00,Recycle
394,27044,2019-10-07 18:03:00,Landfill
394,27138,2019-10-02 01:12:00,Recycle
394,27380,2019-10-25 13:10:00,Compost
394,27495,2019-10-07 00:04:00,Recycle
394,27524,2019-10-23 22:10:00,Recycle
394,27569,2019-10-21 06:03:00,Landfill
394,27650,2019-10-21 21:06:00,Landfill
394,27822,2019-10-19 06:03:00,Recycle
394,28008,2019-10-27 20:03:00,Compost
394,28547,2019-10-18 22:02:00,Landfill
394,28601,2019-10-01 12:08:00,Compost
394,28712,2019-10-05 11:03:00,Landfill
394,28897,2019-10-24 02:05:00,Compost
394,29054,2019-10-13 16:01:00,Compost
394,29149,2019-10-06 11:02:00,Compost
394,29163,2019-10-03 18:06:00,Landfill
394,29359,2019-10-20 03:12:00,Recycle
394,30064,2019-10-19 06:11:00,Compost
394,30128,2019-10-30 20:09:00,Recycle
394,30434,2019-10-01 14:06:00,Compost
394,30450,2019-10-25 18:10:00,Landfill
394,30486,2019-10-28 03:11:00,Landfill
394,30493,2019-10-24 21:01:00,Compost
394,30657,2019-10-14 21:06:00,Compost
394,31125,2019-10-29 18:07:00,Recycle
394,31146,2019-10-28 12:05:00,Landfill
394,31173,2019-10-13 07:03:00,Recycle
394,31253,2019-10-24 16:09:00,Landfill
394,31412,2019-10-16 14:11:00,Recycle
394,31789,2019-10-14 09:12:00,Compost
394,31829,2019-10-25 17:05:00,Landfill
394,31967,2019-10-05 03:12:00,Compost
394,32327,2019-10-19 22:02:00,Recycle
394,32588,2019-10-21 20:05:00,Landfill
394,32665,2019-10-26 04:01:00,Landfill
394,32815,2019-10-04 04:04:00,Recycle
394,32844,2019-10-11 09:02:00,Recycle
394,33057,2019-10-21 19:07:00,Recycle
394,33291,2019-10-16 02:11:00,Landfill
394,33331,2019-10-02 06:02:00,Landfill
394,33627,2019-10-02 12:05:00,Compost
394,33682,2019-10-05 06:09:00,Recycle
394,33879,2019-10-07 00:03:00,Recycle
394,34019,2019-10-20 12:05:00,Compost
394,34063,2019-10-06 18:12:00,Recycle
394,34114,2019-10-21 11:06:00,Compost
394,34272,2019-10-22 09:03:00,Landfill
394,34827,2019-10-20 17:05:00,Landfill
394,35077,2019-10-05 03:02:00,Landfill
394,35202,2019-10-28 16:02:00,Landfill
394,35721,2019-10-25 20:10:00,Landfill
394,35775,2019-10-16 16:07:00,Landfill
394,35936,2019-10-30 23:10:00,Recycle
394,36107,2019-10-24 12:03:00,Compost
394,36160,2019-10-03 14:12:00,Landfill
394,36278,2019-10-27 17:04:00,Landfill
394,36364,2019-10-01 15:02:00,Landfill
394,36383,2019-10-06 16:05:00,Compost
394,36493,2019-10-18 09:04:00,Landfill
394,36498,2019-10-13 02:05:00,Recycle
394,36824,2019-10-21 09:01:00,Compost
394,36883,2019-10-23 10:11:00,Landfill
394,37042,2019-10-09 20:04:00,Recycle
394,37217,2019-10-21 21:11:00,Recycle
394,37306,2019-10-16 01:05:00,Recycle
394,37326,2019-10-03 12:08:00,Recycle
394,37334,2019-10-10 10:02:00,Compost
394,37434,2019-10-20 23:05:00,Recycle
394,37503,2019-10-20 11:09:00,Landfill
394,37773,2019-10-28 15:07:00,Compost
394,37878,2019-10-03 19:12:00,Landfill
394,37957,2019-10-08 13:09:00,Compost
394,38005,2019-10-11 23:03:00,Landfill
394,38081,2019-10-14 06:09:00,Recycle
394,38103,2019-10-01 12:09:00,Recycle
394,38166,2019-10-04 15:03:00,Landfill
394,38411,2019-10-23 16:11:00,Landfill
394,38415,2019-10-23 10:02:00,Recycle
394,38465,2019-10-23 18:06:00,Compost
394,38538,2019-10-01 20:12:00,Recycle
394,39161,2019-10-03 05:04:00,Recycle
394,39264,2019-10-21 00:11:00,Compost
394,39332,2019-10-27 06:04:00,Recycle
394,39368,2019-10-11 01:10:00,Landfill
394,39411,2019-10-11 16:05:00,Compost
394,39501,2019-10-25 02:09:00,Landfill
394,39666,2019-10-06 15:02:00,Compost
394,39690,2019-10-19 01:01:00,Landfill
394,39717,2019-10-01 22:05:00,Compost
394,40359,2019-10-06 00:04:00,Compost
394,40462,2019-10-06 02:07:00,Compost
394,40636,2019-10-10 12:07:00,Landfill
394,40643,2019-10-28 05:11:00,Recycle
394,40652,2019-10-03 00:12:00,Compost
394,41004,2019-10-31 10:05:00,Compost
394,41032,2019-10-19 13:03:00,Recycle
394,41199,2019-10-25 10:01:00,Recycle
394,41273,2019-10-20 07:03:00,Compost
394,41614,2019-10-25 12:07:00,Recycle
394,41912,2019-10-07 14:07:00,Recycle
394,41979,2019-10-23 05:08:00,Landfill
394,42052,2019-10-02 13:06:00,Recycle
394,42252,2019-10-21 20:02:00,Recycle
394,42264,2019-10-08 09:11:00,Compost
394,42384,2019-10-17 01:07:00,Recycle
394,42429,2019-10-27 08:10:00,Landfill
394,42489,2019-10-07 23:09:00,Recycle
394,42541,2019-10-19 21:05:00,Landfill
394,42738,2019-10-14 03:04:00,Compost
394,42773,2019-10-20 20:06:00,Compost
394,42842,2019-10-08 10:08:00,Recycle
394,42861,2019-10-10 09:04:00,Compost
394,42960,2019-10-19 03:09:00,Recycle
394,43269,2019-10-10 22:01:00,Recycle
394,43627,2019-10-28 09:04:00,Landfill
394,43842,2019-10-05 22:04:00,Recycle
394,44023,2019-10-01 14:05:00,Compost
394,44230,2019-10-02 18:05:00,Recycle
394,44406,2019-10-17 08:05:00,Recycle
394,44596,2019-10-16 11:07:00,Recycle
394,44805,2019-10-14 06:01:00,Compost
394,45015,2019-10-05 13:05:00,Landfill
394,45234,2019-10-05 07:08:00,Compost
394,45328,2019-10-23 16:12:00,Compost
394,45390,2019-10-25 04:05:00,Compost
394,45594,2019-10-10 07:09:00,Landfill
394,45874,2019-10-15 04:09:00,Compost
394,46064,2019-10-10 09:03:00,Compost
394,46134,2019-10-22 10:10:00,Recycle
394,46190,2019-10-05 00:03:00,Recycle
394,46347,2019-10-06 01:07:00,Landfill
394,46748,2019-10-06 22:12:00,Recycle
394,46876,2019-10-24 06:09:00,Landfill
394,47047,2019-10-23 14:08:00,Compost
394,47301,2019-10-13 02:10:00,Landfill
394,47597,2019-10-12 12:10:00,Compost
394,47760,2019-10-26 10:04:00,Recycle
394,47870,2019-10-10 17:01:00,Landfill
394,47954,2019-10-15 15:08:00,Compost
394,47999,2019-10-27 15:08:00,Landfill
394,48167,2019-10-03 18:08:00,Landfill
394,48266,2019-10-07 11:06:00,Compost
394,48282,2019-10-03 05:02:00,Compost
394,48285,2019-10-30 17:11:00,Compost
394,48392,2019-10-20 17:07:00,Compost
394,48413,2019-10-08 08:05:00,Recycle
394,48531,2019-10-21 14:11:00,Compost
394,48543,2019-10-28 19:11:00,Compost
394,48562,2019-10-05 03:12:00,Compost
394,48880,2019-10-27 22:04:00,Compost
394,49049,2019-10-11 09:09:00,Recycle
394,49093,2019-10-20 07:09:00,Recycle
394,49161,2019-10-25 03:11:00,Compost
394,49206,2019-10-16 03:10:00,Recycle
394,49305,2019-10-24 21:06:00,Compost
394,49434,2019-10-02 17:02:00,Landfill
394,49473,2019-10-02 00:11:00,Landfill
394,49552,2019-10-05 21:08:00,Recycle
394,49640,2019-10-30 21:10:00,Compost
394,49661,2019-10-06 05:12:00,Landfill
394,49746,2019-10-27 14:01:00,Recycle
394,49872,2019-10-02 01:02:00,Recycle
394,49876,2019-10-23 05:11:00,Compost
395,53,2019-10-13 17:04:00,Compost
395,172,2019-10-04 10:01:00,Landfill
395,491,2019-10-23 12:10:00,Landfill
395,572,2019-10-13 21:04:00,Recycle
395,611,2019-10-13 19:06:00,Recycle
395,727,2019-10-01 18:05:00,Landfill
395,898,2019-10-17 00:09:00,Compost
395,931,2019-10-12 18:03:00,Recycle
395,950,2019-10-08 20:07:00,Compost
395,994,2019-10-13 23:06:00,Recycle
395,1036,2019-10-23 05:05:00,Compost
395,1119,2019-10-07 19:02:00,Compost
395,1124,2019-10-30 07:10:00,Landfill
395,1231,2019-10-12 12:10:00,Recycle
395,1448,2019-10-15 20:03:00,Landfill
395,1584,2019-10-09 00:02:00,Recycle
395,1602,2019-10-09 11:05:00,Compost
395,1717,2019-10-19 08:01:00,Recycle
395,1935,2019-10-12 04:10:00,Recycle
395,2032,2019-10-06 04:03:00,Compost
395,2157,2019-10-19 10:02:00,Recycle
395,2842,2019-10-24 11:04:00,Recycle
395,2950,2019-10-06 02:05:00,Landfill
395,2971,2019-10-10 20:07:00,Compost
395,2979,2019-10-28 07:01:00,Landfill
395,3436,2019-10-05 13:01:00,Landfill
395,3588,2019-10-25 15:06:00,Compost
395,3962,2019-10-16 22:02:00,Compost
395,4121,2019-10-28 23:05:00,Recycle
395,4131,2019-10-18 23:05:00,Compost
395,4205,2019-10-30 23:09:00,Recycle
395,4386,2019-10-06 04:05:00,Compost
395,4701,2019-10-29 09:10:00,Landfill
395,4851,2019-10-09 20:04:00,Recycle
395,4888,2019-10-01 05:08:00,Landfill
395,4899,2019-10-17 15:07:00,Landfill
395,5034,2019-10-20 11:06:00,Landfill
395,5159,2019-10-06 02:07:00,Compost
395,5372,2019-10-17 08:03:00,Landfill
395,5418,2019-10-26 05:08:00,Compost
395,5422,2019-10-15 20:11:00,Compost
395,5879,2019-10-08 18:01:00,Recycle
395,6014,2019-10-12 20:11:00,Landfill
395,6167,2019-10-13 17:02:00,Landfill
395,6335,2019-10-07 04:02:00,Recycle
395,6389,2019-10-15 05:11:00,Compost
395,6661,2019-10-29 13:12:00,Recycle
395,6746,2019-10-24 17:12:00,Landfill
395,7092,2019-10-08 17:03:00,Compost
395,7137,2019-10-11 20:07:00,Compost
395,7259,2019-10-19 02:10:00,Landfill
395,7551,2019-10-06 05:06:00,Landfill
395,7554,2019-10-22 08:06:00,Compost
395,7971,2019-10-11 12:05:00,Compost
395,8391,2019-10-19 01:04:00,Compost
395,8726,2019-10-08 20:11:00,Landfill
395,8795,2019-10-20 22:09:00,Landfill
395,8799,2019-10-11 20:06:00,Landfill
395,9110,2019-10-29 09:12:00,Compost
395,9128,2019-10-16 11:06:00,Compost
395,9139,2019-10-18 07:04:00,Recycle
395,9192,2019-10-04 17:07:00,Landfill
395,9363,2019-10-22 09:07:00,Landfill
395,9383,2019-10-13 15:08:00,Landfill
395,9775,2019-10-18 06:10:00,Compost
395,10278,2019-10-11 17:11:00,Compost
395,10283,2019-10-03 02:06:00,Recycle
395,10409,2019-10-01 21:03:00,Recycle
395,10437,2019-10-09 13:06:00,Recycle
395,10438,2019-10-28 00:01:00,Landfill
395,10585,2019-10-06 16:09:00,Landfill
395,10666,2019-10-25 18:03:00,Compost
395,10931,2019-10-03 09:06:00,Recycle
395,11251,2019-10-11 22:02:00,Compost
395,11262,2019-10-17 04:12:00,Recycle
395,11407,2019-10-09 01:04:00,Recycle
395,11548,2019-10-27 16:04:00,Recycle
395,11567,2019-10-20 11:12:00,Landfill
395,11625,2019-10-13 14:04:00,Recycle
395,11659,2019-10-17 12:09:00,Recycle
395,11716,2019-10-18 04:10:00,Compost
395,11761,2019-10-25 12:08:00,Landfill
395,12010,2019-10-08 04:01:00,Compost
395,12133,2019-10-14 03:06:00,Landfill
395,12324,2019-10-13 15:07:00,Landfill
395,12598,2019-10-27 10:03:00,Recycle
395,12789,2019-10-15 06:07:00,Recycle
395,12961,2019-10-23 18:05:00,Compost
395,12974,2019-10-22 15:09:00,Landfill
395,13440,2019-10-10 22:10:00,Compost
395,13447,2019-10-12 19:06:00,Recycle
395,13556,2019-10-16 22:11:00,Landfill
395,13701,2019-10-04 15:12:00,Compost
395,13790,2019-10-23 14:07:00,Recycle
395,14099,2019-10-19 10:07:00,Compost
395,14153,2019-10-06 01:04:00,Landfill
395,14158,2019-10-19 07:04:00,Recycle
395,14165,2019-10-01 11:08:00,Landfill
395,14215,2019-10-02 01:04:00,Landfill
395,14358,2019-10-08 08:06:00,Landfill
395,14400,2019-10-21 06:03:00,Compost
395,14468,2019-10-01 16:09:00,Recycle
395,14518,2019-10-23 00:12:00,Recycle
395,14653,2019-10-09 11:07:00,Recycle
395,14685,2019-10-15 21:08:00,Landfill
395,14767,2019-10-26 02:10:00,Compost
395,14921,2019-10-15 07:05:00,Compost
395,15026,2019-10-03 17:05:00,Landfill
395,15215,2019-10-01 08:08:00,Recycle
395,15323,2019-10-24 11:09:00,Compost
395,15441,2019-10-01 12:10:00,Landfill
395,15465,2019-10-13 12:03:00,Compost
395,15846,2019-10-11 07:11:00,Compost
395,16544,2019-10-16 03:11:00,Recycle
395,16548,2019-10-26 02:08:00,Recycle
395,16670,2019-10-31 13:05:00,Compost
395,17023,2019-10-11 20:10:00,Landfill
395,17106,2019-10-21 01:12:00,Recycle
395,17202,2019-10-06 14:07:00,Compost
395,17776,2019-10-08 13:02:00,Compost
395,17860,2019-10-07 19:12:00,Recycle
395,18132,2019-10-22 08:12:00,Compost
395,18185,2019-10-17 13:08:00,Recycle
395,18466,2019-10-03 09:01:00,Recycle
395,18804,2019-10-05 07:04:00,Landfill
395,18811,2019-10-06 03:09:00,Landfill
395,18880,2019-10-21 14:04:00,Recycle
395,18939,2019-10-31 12:01:00,Compost
395,19010,2019-10-01 08:09:00,Landfill
395,19044,2019-10-30 16:01:00,Landfill
395,19771,2019-10-27 23:07:00,Landfill
395,19823,2019-10-24 15:08:00,Landfill
395,19926,2019-10-02 02:07:00,Compost
395,20123,2019-10-10 13:03:00,Compost
395,20391,2019-10-03 15:03:00,Compost
395,20488,2019-10-27 17:10:00,Compost
395,20515,2019-10-18 22:03:00,Compost
395,20839,2019-10-15 03:03:00,Landfill
395,20916,2019-10-22 11:10:00,Compost
395,21200,2019-10-22 08:04:00,Compost
395,21232,2019-10-22 06:05:00,Compost
395,21310,2019-10-13 13:01:00,Landfill
395,21614,2019-10-11 17:05:00,Compost
395,21758,2019-10-11 12:11:00,Landfill
395,21800,2019-10-01 16:01:00,Recycle
395,21803,2019-10-12 19:02:00,Compost
395,21821,2019-10-05 13:05:00,Recycle
395,21953,2019-10-14 12:02:00,Landfill
395,22138,2019-10-21 05:02:00,Landfill
395,22309,2019-10-13 04:03:00,Compost
395,22359,2019-10-02 01:07:00,Landfill
395,22903,2019-10-15 00:11:00,Landfill
395,22906,2019-10-05 12:05:00,Landfill
395,22966,2019-10-06 07:07:00,Landfill
395,23424,2019-10-31 19:07:00,Landfill
395,23448,2019-10-04 04:07:00,Landfill
395,23759,2019-10-22 22:03:00,Recycle
395,23803,2019-10-30 17:04:00,Landfill
395,23941,2019-10-23 03:12:00,Compost
395,24004,2019-10-23 21:10:00,Compost
395,24221,2019-10-29 17:07:00,Compost
395,24526,2019-10-12 06:07:00,Landfill
395,24546,2019-10-29 20:06:00,Compost
395,24619,2019-10-09 21:06:00,Compost
395,24690,2019-10-05 21:07:00,Compost
395,24710,2019-10-08 06:12:00,Recycle
395,24811,2019-10-20 07:12:00,Compost
395,24813,2019-10-09 01:03:00,Compost
395,24904,2019-10-06 20:10:00,Compost
395,24906,2019-10-24 23:12:00,Recycle
395,25186,2019-10-29 12:11:00,Recycle
395,25450,2019-10-01 19:02:00,Landfill
395,25460,2019-10-29 17:06:00,Recycle
395,25502,2019-10-04 19:05:00,Recycle
395,25542,2019-10-05 18:05:00,Landfill
395,25899,2019-10-28 03:04:00,Compost
395,25962,2019-10-11 14:02:00,Recycle
395,26172,2019-10-09 18:07:00,Landfill
395,26276,2019-10-20 22:05:00,Compost
395,26466,2019-10-08 00:05:00,Landfill
395,26946,2019-10-09 04:09:00,Compost
395,27075,2019-10-19 13:05:00,Compost
395,27590,2019-10-16 02:02:00,Recycle
395,27716,2019-10-18 07:03:00,Recycle
395,27945,2019-10-08 22:02:00,Landfill
395,28337,2019-10-09 10:03:00,Compost
395,28381,2019-10-23 19:10:00,Compost
395,28504,2019-10-04 15:07:00,Compost
395,28622,2019-10-19 20:09:00,Landfill
395,28654,2019-10-15 20:06:00,Compost
395,28662,2019-10-02 21:11:00,Compost
395,28871,2019-10-30 10:03:00,Recycle
395,28894,2019-10-08 12:08:00,Recycle
395,28987,2019-10-29 11:10:00,Landfill
395,29099,2019-10-04 21:07:00,Landfill
395,29222,2019-10-22 16:02:00,Recycle
395,29232,2019-10-20 23:04:00,Landfill
395,29233,2019-10-12 17:06:00,Landfill
395,29510,2019-10-03 17:06:00,Recycle
395,29935,2019-10-19 11:08:00,Landfill
395,30115,2019-10-06 18:02:00,Landfill
395,30392,2019-10-07 06:03:00,Landfill
395,30761,2019-10-30 06:06:00,Landfill
395,30995,2019-10-26 16:12:00,Recycle
395,31128,2019-10-14 07:09:00,Landfill
395,31268,2019-10-15 11:12:00,Recycle
395,31306,2019-10-20 05:08:00,Recycle
395,31572,2019-10-24 00:05:00,Recycle
395,31628,2019-10-29 01:03:00,Recycle
395,31634,2019-10-18 21:05:00,Recycle
395,31840,2019-10-29 08:07:00,Landfill
395,31967,2019-10-20 17:11:00,Recycle
395,32135,2019-10-21 15:06:00,Compost
395,32416,2019-10-07 18:10:00,Landfill
395,32503,2019-10-08 00:02:00,Compost
395,32646,2019-10-02 16:11:00,Recycle
395,32798,2019-10-01 21:09:00,Recycle
395,33110,2019-10-08 03:06:00,Landfill
395,33223,2019-10-14 08:03:00,Recycle
395,33239,2019-10-08 22:04:00,Compost
395,33742,2019-10-21 04:02:00,Recycle
395,34154,2019-10-27 04:06:00,Landfill
395,34185,2019-10-05 16:02:00,Compost
395,34324,2019-10-02 00:03:00,Landfill
395,34522,2019-10-29 14:03:00,Compost
395,34563,2019-10-29 23:01:00,Recycle
395,34930,2019-10-12 01:02:00,Compost
395,35084,2019-10-05 22:02:00,Recycle
395,35128,2019-10-09 06:01:00,Recycle
395,35264,2019-10-05 19:01:00,Compost
395,35328,2019-10-13 15:04:00,Landfill
395,35374,2019-10-24 21:05:00,Landfill
395,35433,2019-10-10 04:04:00,Landfill
395,35586,2019-10-07 02:12:00,Landfill
395,35916,2019-10-30 04:05:00,Compost
395,35940,2019-10-23 15:01:00,Compost
395,35958,2019-10-04 04:11:00,Recycle
395,36023,2019-10-24 02:01:00,Landfill
395,36073,2019-10-16 15:01:00,Compost
395,36429,2019-10-01 01:08:00,Landfill
395,36451,2019-10-28 02:06:00,Recycle
395,36470,2019-10-09 06:01:00,Landfill
395,36783,2019-10-14 07:03:00,Compost
395,36964,2019-10-08 02:04:00,Recycle
395,37477,2019-10-30 05:03:00,Compost
395,37483,2019-10-16 12:05:00,Landfill
395,37660,2019-10-26 18:01:00,Compost
395,37944,2019-10-09 23:08:00,Landfill
395,37948,2019-10-18 20:04:00,Landfill
395,38263,2019-10-20 12:05:00,Compost
395,38365,2019-10-28 10:02:00,Compost
395,38387,2019-10-11 21:04:00,Compost
395,38433,2019-10-05 06:05:00,Compost
395,38544,2019-10-09 02:05:00,Landfill
395,38559,2019-10-13 21:04:00,Recycle
395,38703,2019-10-07 11:09:00,Recycle
395,38764,2019-10-21 04:07:00,Compost
395,38918,2019-10-04 16:01:00,Recycle
395,38965,2019-10-06 03:08:00,Recycle
395,39065,2019-10-28 19:07:00,Landfill
395,39066,2019-10-20 13:11:00,Recycle
395,39278,2019-10-26 22:07:00,Compost
395,39362,2019-10-07 09:03:00,Compost
395,39387,2019-10-25 21:07:00,Recycle
395,39413,2019-10-24 14:02:00,Compost
395,39682,2019-10-30 00:07:00,Recycle
395,39785,2019-10-08 14:06:00,Compost
395,39875,2019-10-16 01:06:00,Recycle
395,39882,2019-10-26 04:10:00,Landfill
395,40251,2019-10-07 14:02:00,Recycle
395,40419,2019-10-12 01:10:00,Landfill
395,40542,2019-10-08 07:02:00,Landfill
395,40559,2019-10-25 05:08:00,Recycle
395,40872,2019-10-22 03:08:00,Landfill
395,41212,2019-10-26 19:07:00,Landfill
