sensor_id,oid,timestamp,Weight
241,24879,2019-10-24 18:11:00,54050
241,25042,2019-10-28 02:06:00,24136
241,25081,2019-10-12 12:05:00,5492
241,25315,2019-10-30 21:01:00,26463
241,25562,2019-10-23 11:10:00,28198
241,25662,2019-10-31 06:05:00,39844
241,25687,2019-10-19 19:11:00,42801
241,25707,2019-10-29 09:07:00,27189
241,25984,2019-10-03 13:06:00,1420
241,26080,2019-10-02 01:04:00,37790
241,26308,2019-10-10 04:01:00,14292
241,26450,2019-10-06 07:12:00,16182
241,26536,2019-10-20 21:10:00,55050
241,26922,2019-10-21 01:11:00,52362
241,26938,2019-10-19 12:04:00,43843
241,27381,2019-10-24 11:08:00,13693
241,27722,2019-10-13 23:07:00,35742
241,27848,2019-10-04 13:10:00,44046
241,27898,2019-10-02 02:12:00,33202
241,28107,2019-10-10 18:12:00,28906
241,28250,2019-10-15 15:04:00,5740
241,28259,2019-10-13 14:12:00,27252
241,28274,2019-10-04 15:04:00,56131
241,28287,2019-10-28 04:04:00,9360
241,28524,2019-10-17 02:01:00,28292
241,28640,2019-10-27 09:12:00,34969
241,28674,2019-10-28 17:11:00,48050
241,28699,2019-10-30 11:01:00,58849
241,28850,2019-10-25 04:01:00,6208
241,28881,2019-10-07 01:06:00,41893
241,29074,2019-10-08 22:11:00,3826
241,29388,2019-10-25 07:01:00,32315
241,29452,2019-10-14 16:11:00,50375
241,29454,2019-10-31 08:08:00,13475
241,29759,2019-10-09 20:07:00,49267
241,30026,2019-10-15 16:02:00,27631
241,30162,2019-10-03 01:12:00,6092
241,30220,2019-10-01 12:04:00,50590
241,30273,2019-10-13 15:03:00,18461
241,30514,2019-10-06 13:10:00,12730
241,30702,2019-10-24 13:01:00,31942
241,30797,2019-10-01 15:12:00,44975
241,30868,2019-10-05 15:05:00,49237
241,31465,2019-10-22 20:12:00,24894
241,32022,2019-10-03 20:02:00,47107
241,32045,2019-10-01 12:11:00,32148
241,32281,2019-10-09 16:06:00,36533
241,32382,2019-10-20 01:11:00,59813
241,32610,2019-10-24 11:09:00,45117
241,32676,2019-10-05 02:12:00,4021
241,32700,2019-10-27 23:09:00,14393
241,32993,2019-10-25 14:03:00,4394
241,33179,2019-10-15 04:10:00,28274
241,33205,2019-10-08 05:04:00,48490
241,33343,2019-10-26 05:04:00,5669
241,33363,2019-10-19 09:11:00,37032
241,33426,2019-10-12 03:08:00,6352
241,33552,2019-10-06 15:05:00,46475
241,33553,2019-10-06 17:06:00,58375
241,33919,2019-10-08 01:12:00,19960
241,34044,2019-10-26 13:12:00,47357
241,34050,2019-10-17 05:05:00,41157
241,34059,2019-10-01 02:07:00,43488
241,34181,2019-10-23 14:01:00,30597
241,34229,2019-10-29 19:07:00,51454
241,34296,2019-10-03 07:03:00,32482
241,34427,2019-10-27 21:08:00,53801
241,34865,2019-10-27 18:03:00,24137
241,34962,2019-10-27 18:10:00,59812
241,35145,2019-10-16 22:07:00,53701
241,35149,2019-10-01 07:01:00,32820
241,35167,2019-10-14 16:10:00,57735
241,35280,2019-10-11 05:06:00,24725
241,35364,2019-10-15 16:11:00,47006
241,35417,2019-10-04 11:01:00,29350
241,35478,2019-10-29 09:07:00,58477
241,35558,2019-10-30 18:11:00,1560
241,35776,2019-10-25 21:08:00,18725
241,35895,2019-10-15 01:04:00,50957
241,35965,2019-10-05 21:08:00,47341
241,36033,2019-10-22 00:07:00,18959
241,36069,2019-10-24 09:12:00,35830
241,36247,2019-10-08 09:06:00,49982
241,36409,2019-10-25 11:01:00,50633
241,36641,2019-10-10 03:01:00,50742
241,36796,2019-10-07 16:07:00,22089
241,36797,2019-10-15 13:11:00,54068
241,37471,2019-10-20 04:03:00,54015
241,37596,2019-10-15 12:02:00,25297
241,37821,2019-10-10 02:03:00,54146
241,37829,2019-10-05 00:03:00,47698
241,38016,2019-10-10 15:04:00,31777
241,38286,2019-10-25 08:10:00,26276
241,38750,2019-10-01 00:12:00,59471
241,38811,2019-10-03 09:09:00,19073
241,38941,2019-10-26 01:11:00,24129
241,38962,2019-10-22 20:04:00,53099
241,39220,2019-10-21 01:06:00,16680
241,39700,2019-10-06 17:04:00,45173
241,39820,2019-10-30 09:01:00,42808
241,39866,2019-10-09 03:08:00,15999
241,40035,2019-10-06 16:09:00,53968
241,40147,2019-10-15 22:04:00,34144
241,40334,2019-10-07 08:12:00,19728
241,40352,2019-10-14 10:07:00,17599
241,40403,2019-10-09 12:04:00,23627
241,40444,2019-10-20 21:02:00,50229
241,40481,2019-10-12 11:03:00,34172
241,41269,2019-10-31 10:07:00,16645
241,41313,2019-10-11 09:08:00,55187
241,41451,2019-10-17 18:01:00,22342
241,41494,2019-10-02 22:04:00,27089
241,41592,2019-10-17 04:05:00,50618
241,41770,2019-10-08 05:04:00,34477
241,41851,2019-10-02 06:11:00,30028
241,41956,2019-10-25 01:03:00,53937
241,42033,2019-10-24 09:02:00,14905
241,42090,2019-10-03 04:09:00,57335
241,42151,2019-10-30 08:11:00,13060
241,42360,2019-10-23 16:03:00,17898
241,42388,2019-10-15 13:03:00,34772
241,42466,2019-10-23 17:03:00,50164
241,42652,2019-10-06 23:02:00,47296
241,42866,2019-10-04 02:07:00,29206
241,43034,2019-10-27 08:07:00,7445
241,43150,2019-10-21 23:02:00,24414
241,43232,2019-10-01 10:08:00,30797
241,43310,2019-10-13 08:05:00,1983
241,43338,2019-10-01 05:01:00,37022
241,43484,2019-10-02 16:04:00,12278
241,43505,2019-10-18 19:01:00,7087
241,43810,2019-10-14 10:11:00,27022
241,43869,2019-10-01 12:06:00,13507
241,43918,2019-10-07 14:12:00,16481
241,43935,2019-10-11 20:04:00,47359
241,43954,2019-10-15 02:12:00,1895
241,44028,2019-10-07 20:02:00,21742
241,44217,2019-10-05 12:02:00,58959
241,44289,2019-10-17 13:09:00,48085
241,44466,2019-10-28 05:01:00,21639
241,44604,2019-10-30 13:07:00,52054
241,44738,2019-10-26 04:10:00,9781
241,44747,2019-10-06 10:02:00,31320
241,44917,2019-10-30 06:09:00,13375
241,45092,2019-10-23 03:05:00,13489
241,45220,2019-10-13 13:12:00,28605
241,45327,2019-10-04 10:02:00,34038
241,45576,2019-10-03 20:05:00,34926
241,45745,2019-10-14 05:04:00,51455
241,45794,2019-10-15 10:07:00,33209
241,46167,2019-10-19 02:03:00,9443
241,46495,2019-10-04 20:12:00,13537
241,47183,2019-10-19 01:05:00,10715
241,47225,2019-10-21 10:08:00,22838
241,47446,2019-10-24 13:06:00,2642
241,47542,2019-10-13 16:04:00,21601
241,47864,2019-10-07 02:05:00,35295
241,48486,2019-10-08 22:11:00,51033
241,48875,2019-10-15 15:08:00,30161
241,48962,2019-10-26 00:11:00,54510
241,49177,2019-10-25 20:05:00,35516
241,49222,2019-10-10 17:12:00,3703
241,49244,2019-10-24 12:09:00,4343
241,49344,2019-10-12 23:11:00,14030
241,49462,2019-10-07 16:09:00,45546
241,49478,2019-10-19 09:02:00,13206
241,49588,2019-10-02 18:07:00,5424
241,49874,2019-10-15 02:06:00,31020
242,140,2019-10-21 18:07:00,36550
242,306,2019-10-31 13:01:00,29967
242,335,2019-10-27 13:12:00,33468
242,593,2019-10-20 21:01:00,57250
242,668,2019-10-01 10:01:00,26305
242,715,2019-10-23 16:08:00,53939
242,756,2019-10-10 20:08:00,51209
242,976,2019-10-08 22:02:00,30294
242,1454,2019-10-01 15:06:00,2810
242,1459,2019-10-31 02:10:00,36273
242,1796,2019-10-05 10:04:00,20597
242,1930,2019-10-12 11:03:00,1019
242,1956,2019-10-14 22:04:00,40836
242,2283,2019-10-20 12:11:00,17393
242,2315,2019-10-20 14:06:00,7663
242,2588,2019-10-26 09:02:00,57037
242,2641,2019-10-17 05:07:00,37318
242,2763,2019-10-03 11:01:00,30932
242,2770,2019-10-12 20:06:00,27265
242,2988,2019-10-14 14:01:00,59235
242,2999,2019-10-15 02:06:00,49800
242,3027,2019-10-26 22:10:00,31580
242,3156,2019-10-22 06:04:00,52813
242,3292,2019-10-27 16:08:00,54867
242,3382,2019-10-21 04:12:00,53320
242,3383,2019-10-19 12:07:00,18282
242,3463,2019-10-26 05:06:00,45754
242,3515,2019-10-12 23:11:00,52730
242,3573,2019-10-23 06:07:00,11855
242,3681,2019-10-28 07:05:00,16137
242,3819,2019-10-23 12:02:00,23238
242,3954,2019-10-15 00:01:00,46301
242,3966,2019-10-14 00:05:00,53904
242,4031,2019-10-01 05:03:00,37031
242,4131,2019-10-25 19:05:00,30136
242,4247,2019-10-21 04:12:00,21679
242,4263,2019-10-30 20:08:00,25708
242,4301,2019-10-21 04:08:00,22931
242,4506,2019-10-02 06:04:00,47129
242,4667,2019-10-21 06:10:00,5252
242,5318,2019-10-26 11:01:00,25225
242,5343,2019-10-01 05:02:00,39143
242,5490,2019-10-07 15:05:00,3696
242,5844,2019-10-13 18:10:00,9180
242,5851,2019-10-08 05:06:00,53551
242,5941,2019-10-03 00:08:00,14073
242,6845,2019-10-03 00:02:00,58342
242,6851,2019-10-15 20:08:00,36344
242,6969,2019-10-11 01:03:00,14178
242,7078,2019-10-29 11:03:00,50472
242,7181,2019-10-11 06:04:00,11853
242,7272,2019-10-02 08:08:00,32276
242,7361,2019-10-26 11:04:00,16705
242,7510,2019-10-11 01:05:00,16947
242,7780,2019-10-05 11:08:00,33720
242,7930,2019-10-11 18:12:00,3610
242,8769,2019-10-13 09:04:00,22934
242,8786,2019-10-17 17:09:00,29503
242,9232,2019-10-06 00:01:00,21415
242,9512,2019-10-14 19:02:00,47412
242,9664,2019-10-02 01:07:00,53758
242,9762,2019-10-20 05:08:00,47469
242,9822,2019-10-13 18:06:00,21515
242,10128,2019-10-18 17:08:00,8456
242,10157,2019-10-15 22:02:00,49441
242,10466,2019-10-03 00:09:00,42838
242,10737,2019-10-15 19:10:00,34828
242,10794,2019-10-25 01:08:00,33087
242,11280,2019-10-16 14:06:00,8900
242,11449,2019-10-26 23:05:00,3856
242,11501,2019-10-03 07:11:00,47875
242,11621,2019-10-05 06:02:00,21336
242,11733,2019-10-14 01:07:00,32313
242,11786,2019-10-04 05:06:00,15808
242,11827,2019-10-11 09:05:00,36414
242,12138,2019-10-08 02:03:00,36708
242,12143,2019-10-27 22:01:00,56968
242,12152,2019-10-01 14:06:00,48590
242,12164,2019-10-22 17:02:00,2855
242,12235,2019-10-08 09:02:00,2078
242,12370,2019-10-23 08:02:00,19530
242,12395,2019-10-05 02:12:00,54298
242,12794,2019-10-29 09:03:00,31482
242,12972,2019-10-11 12:08:00,25997
242,13228,2019-10-19 17:08:00,37917
242,13593,2019-10-27 20:01:00,2768
242,13625,2019-10-08 12:03:00,46807
242,14232,2019-10-22 04:09:00,17134
242,14662,2019-10-17 08:01:00,41031
242,14947,2019-10-20 13:01:00,23379
242,14961,2019-10-11 17:01:00,14039
242,15048,2019-10-28 16:02:00,26752
242,15427,2019-10-15 03:07:00,23283
242,15603,2019-10-10 07:01:00,15570
242,15669,2019-10-15 03:09:00,3395
242,15753,2019-10-07 20:04:00,55329
242,15997,2019-10-25 00:10:00,19213
242,16019,2019-10-10 14:12:00,16450
242,16142,2019-10-18 15:06:00,53844
242,16548,2019-10-30 19:10:00,55223
242,16697,2019-10-07 15:04:00,42772
242,16747,2019-10-06 16:12:00,52594
242,16910,2019-10-10 02:12:00,41494
242,17117,2019-10-14 03:02:00,44524
242,17571,2019-10-20 08:07:00,38860
242,18054,2019-10-09 12:10:00,47714
242,18216,2019-10-18 21:06:00,39499
242,18276,2019-10-16 13:09:00,27240
242,18380,2019-10-09 18:03:00,6800
242,18700,2019-10-18 12:02:00,5576
242,18701,2019-10-15 14:07:00,25961
242,18763,2019-10-27 06:12:00,50028
242,18817,2019-10-26 07:03:00,48091
242,18935,2019-10-26 02:11:00,6539
242,18938,2019-10-03 17:09:00,41882
242,19020,2019-10-06 10:11:00,21879
242,19117,2019-10-05 00:10:00,50745
242,19633,2019-10-30 01:08:00,2845
242,19757,2019-10-10 07:01:00,10596
242,19758,2019-10-20 21:09:00,49482
242,19820,2019-10-23 18:01:00,40682
242,20088,2019-10-21 11:06:00,1454
242,20237,2019-10-03 23:05:00,27572
242,20404,2019-10-11 08:04:00,48640
242,20548,2019-10-26 00:11:00,50055
242,20887,2019-10-04 21:04:00,25286
242,21083,2019-10-09 13:09:00,42418
242,21200,2019-10-27 23:01:00,44815
242,21234,2019-10-24 04:11:00,6087
242,21308,2019-10-25 23:05:00,36287
242,21550,2019-10-27 12:02:00,13098
242,21755,2019-10-23 04:06:00,58766
242,21809,2019-10-15 15:01:00,24743
242,21923,2019-10-23 13:12:00,25990
242,21929,2019-10-22 19:09:00,36028
242,21947,2019-10-21 01:08:00,19451
242,21955,2019-10-01 01:05:00,57485
242,22534,2019-10-20 03:06:00,31599
242,22675,2019-10-09 12:07:00,38427
242,22817,2019-10-23 14:09:00,20835
242,22959,2019-10-10 00:03:00,45688
242,23005,2019-10-13 01:05:00,12543
242,23098,2019-10-27 22:08:00,37903
242,23314,2019-10-07 13:04:00,49825
242,23331,2019-10-14 10:06:00,34851
242,23519,2019-10-24 12:07:00,40378
242,23762,2019-10-11 22:12:00,24797
242,23901,2019-10-05 19:03:00,6375
242,23940,2019-10-26 19:04:00,23685
242,24152,2019-10-03 10:05:00,41392
242,24348,2019-10-10 15:11:00,52439
242,24471,2019-10-05 21:09:00,41389
242,24686,2019-10-04 18:02:00,51026
242,24784,2019-10-11 07:06:00,54524
242,24914,2019-10-30 10:07:00,58369
242,25175,2019-10-15 01:05:00,23314
242,25938,2019-10-28 14:03:00,29511
242,26167,2019-10-04 16:10:00,36966
242,26218,2019-10-27 09:07:00,20159
242,26222,2019-10-21 05:03:00,54260
242,26231,2019-10-13 01:08:00,2659
242,26595,2019-10-11 20:07:00,53384
242,26668,2019-10-15 01:01:00,14250
242,26720,2019-10-08 21:02:00,28200
242,27043,2019-10-16 00:09:00,56998
242,27223,2019-10-04 02:07:00,20580
242,27418,2019-10-11 18:06:00,35103
242,27477,2019-10-12 11:04:00,1916
242,27518,2019-10-19 22:06:00,16328
242,27688,2019-10-31 04:05:00,5903
242,27694,2019-10-24 02:08:00,2021
242,27951,2019-10-06 08:09:00,38520
242,28150,2019-10-09 22:02:00,45051
242,28342,2019-10-07 22:07:00,17504
242,28612,2019-10-07 04:02:00,21084
242,28683,2019-10-13 06:05:00,50897
242,28728,2019-10-13 15:09:00,16411
242,28885,2019-10-05 03:07:00,31858
242,29069,2019-10-04 17:02:00,45663
242,29084,2019-10-28 08:10:00,28686
242,29250,2019-10-04 10:08:00,38449
242,29287,2019-10-09 21:01:00,7071
242,29500,2019-10-28 06:11:00,42041
242,29909,2019-10-16 14:06:00,18702
242,29997,2019-10-08 03:01:00,46612
242,30492,2019-10-11 23:12:00,49703
242,30502,2019-10-22 13:05:00,18287
242,30684,2019-10-31 00:08:00,32795
242,30710,2019-10-21 08:05:00,5036
242,30736,2019-10-19 21:04:00,25543
242,31015,2019-10-21 12:05:00,29899
242,31137,2019-10-10 05:01:00,19565
242,31158,2019-10-13 17:12:00,12430
242,31360,2019-10-30 01:11:00,45558
242,31386,2019-10-18 07:04:00,50180
242,31576,2019-10-01 19:10:00,43892
242,31821,2019-10-19 09:02:00,24631
242,31884,2019-10-19 18:03:00,6829
242,31920,2019-10-31 03:05:00,57683
242,32236,2019-10-07 10:04:00,21729
242,32251,2019-10-13 16:08:00,47305
242,32297,2019-10-31 23:08:00,28774
242,32385,2019-10-17 13:06:00,14809
242,32485,2019-10-25 01:10:00,31360
242,32489,2019-10-24 20:02:00,32166
242,32512,2019-10-23 04:12:00,13585
242,32607,2019-10-19 18:11:00,44463
242,32805,2019-10-25 00:10:00,58493
242,33276,2019-10-18 01:04:00,30259
242,33316,2019-10-18 12:02:00,7144
242,33390,2019-10-19 20:02:00,41956
242,33585,2019-10-10 00:06:00,52040
242,33827,2019-10-19 15:04:00,51280
242,33900,2019-10-17 03:06:00,9596
242,33947,2019-10-09 17:02:00,25594
242,34039,2019-10-29 00:04:00,51269
242,34482,2019-10-19 11:07:00,19724
242,34693,2019-10-20 20:08:00,41706
242,34888,2019-10-19 03:06:00,11708
242,35025,2019-10-24 01:08:00,4643
242,35145,2019-10-20 11:02:00,37144
242,35805,2019-10-12 22:01:00,24304
242,36142,2019-10-20 18:09:00,13196
242,36648,2019-10-11 23:09:00,21376
242,36761,2019-10-06 02:09:00,14144
242,37289,2019-10-12 17:11:00,37074
242,37407,2019-10-21 13:10:00,25931
242,37454,2019-10-18 04:04:00,44435
242,37605,2019-10-03 09:06:00,51963
242,37700,2019-10-18 13:03:00,13935
242,37740,2019-10-10 14:12:00,45765
242,37751,2019-10-05 09:03:00,58079
242,37784,2019-10-01 12:10:00,12739
242,37977,2019-10-29 19:10:00,48231
242,38466,2019-10-05 20:01:00,47579
242,38714,2019-10-24 14:05:00,39689
242,39064,2019-10-03 01:04:00,3750
242,39091,2019-10-20 02:06:00,11314
242,39780,2019-10-22 04:09:00,36232
242,39916,2019-10-15 16:07:00,29852
242,39917,2019-10-21 20:02:00,35048
242,40045,2019-10-16 08:10:00,4251
242,40050,2019-10-20 19:08:00,45324
242,40463,2019-10-26 02:05:00,1354
242,40517,2019-10-27 03:04:00,50607
242,40552,2019-10-21 16:07:00,1119
242,40628,2019-10-13 06:05:00,13279
242,40755,2019-10-21 01:06:00,57576
242,40827,2019-10-06 22:02:00,41233
242,41127,2019-10-14 02:04:00,28986
242,41190,2019-10-07 14:02:00,45755
242,41431,2019-10-16 14:07:00,18147
242,41557,2019-10-03 14:05:00,17485
242,41720,2019-10-26 02:06:00,51403
242,41780,2019-10-07 11:06:00,24534
242,41906,2019-10-09 04:02:00,12199
242,41917,2019-10-19 15:12:00,18643
242,42022,2019-10-01 20:03:00,19854
242,42053,2019-10-24 22:11:00,5110
242,42094,2019-10-09 10:10:00,35200
242,42214,2019-10-27 21:09:00,59960
242,42289,2019-10-24 08:03:00,26638
242,42295,2019-10-17 14:09:00,28398
242,42432,2019-10-13 02:01:00,24715
242,42537,2019-10-16 04:02:00,21922
242,42612,2019-10-15 23:10:00,6878
242,42737,2019-10-15 21:08:00,3444
242,42781,2019-10-04 07:10:00,1961
242,43180,2019-10-28 03:01:00,42705
242,43629,2019-10-17 18:04:00,27028
242,43700,2019-10-28 14:08:00,56229
242,43775,2019-10-30 23:03:00,23125
242,44444,2019-10-03 22:03:00,9335
242,44690,2019-10-28 10:03:00,3796
242,44735,2019-10-21 09:08:00,7396
242,44876,2019-10-01 08:04:00,58864
242,44904,2019-10-23 16:07:00,58858
242,44943,2019-10-07 18:04:00,13648
242,44967,2019-10-19 23:05:00,34412
242,44999,2019-10-29 01:05:00,30874
242,45027,2019-10-25 17:09:00,37359
242,45057,2019-10-15 16:03:00,9753
242,45134,2019-10-12 02:05:00,22604
242,45153,2019-10-02 04:01:00,59541
242,45405,2019-10-18 08:01:00,50735
242,45509,2019-10-30 11:10:00,39008
242,45634,2019-10-26 20:11:00,9585
242,45842,2019-10-08 23:10:00,15723
242,45857,2019-10-16 15:12:00,52108
242,45889,2019-10-17 07:10:00,13770
242,45942,2019-10-14 03:05:00,35917
242,46033,2019-10-19 17:09:00,22903
242,46117,2019-10-07 03:01:00,9809
242,46147,2019-10-10 04:04:00,50653
242,46215,2019-10-11 19:03:00,47478
242,46273,2019-10-31 14:10:00,29963
242,46350,2019-10-12 20:03:00,59034
242,46623,2019-10-26 19:04:00,59778
242,46919,2019-10-23 10:11:00,4823
242,46934,2019-10-09 19:04:00,5951
242,47014,2019-10-21 11:03:00,13279
242,47096,2019-10-12 09:02:00,23925
242,47138,2019-10-27 17:09:00,51783
242,47191,2019-10-09 08:08:00,46212
242,47301,2019-10-17 03:01:00,25082
242,47386,2019-10-23 21:05:00,54938
242,47582,2019-10-12 14:04:00,41812
242,48086,2019-10-19 16:04:00,34782
242,48238,2019-10-20 16:06:00,26253
242,48410,2019-10-11 04:05:00,58331
242,48447,2019-10-15 11:09:00,51577
242,48464,2019-10-20 22:04:00,31927
242,48726,2019-10-08 06:06:00,47672
242,48826,2019-10-26 09:09:00,54774
242,48901,2019-10-04 16:11:00,18576
242,48999,2019-10-19 02:12:00,14803
242,49186,2019-10-21 19:06:00,30678
242,49345,2019-10-18 23:01:00,5135
242,49939,2019-10-15 17:01:00,27241
243,18,2019-10-20 12:12:00,17867
243,59,2019-10-25 15:12:00,13603
243,191,2019-10-19 12:03:00,51907
243,266,2019-10-19 14:03:00,54140
243,387,2019-10-21 21:10:00,3251
243,514,2019-10-21 16:07:00,44738
243,570,2019-10-15 04:01:00,12973
243,730,2019-10-06 00:02:00,48634
243,806,2019-10-31 16:07:00,51884
243,877,2019-10-24 18:05:00,41859
243,988,2019-10-25 04:09:00,11538
243,1011,2019-10-19 22:02:00,41902
243,1054,2019-10-01 10:09:00,53115
243,1225,2019-10-15 01:07:00,4182
243,1241,2019-10-13 12:04:00,10240
243,1365,2019-10-18 22:12:00,24596
243,1417,2019-10-12 22:08:00,22971
243,1473,2019-10-08 09:03:00,8211
243,1854,2019-10-25 20:11:00,42126
243,1874,2019-10-03 05:10:00,9702
243,1926,2019-10-01 21:03:00,29439
243,2068,2019-10-13 12:10:00,31720
243,2138,2019-10-01 01:06:00,21825
243,2163,2019-10-27 06:10:00,7769
243,2177,2019-10-02 09:07:00,42854
243,2323,2019-10-14 01:09:00,39975
243,2517,2019-10-14 20:07:00,2770
243,2553,2019-10-08 15:06:00,32210
243,2572,2019-10-21 11:06:00,52903
243,2692,2019-10-11 22:01:00,23772
243,2771,2019-10-25 05:03:00,30549
243,2788,2019-10-16 09:01:00,54381
243,2797,2019-10-24 22:08:00,59891
243,3057,2019-10-30 15:12:00,27495
243,3211,2019-10-21 06:06:00,11363
243,3375,2019-10-08 12:09:00,39440
243,3551,2019-10-06 11:09:00,46224
243,3629,2019-10-01 18:01:00,32574
243,3811,2019-10-22 10:07:00,53288
243,4693,2019-10-20 16:06:00,21471
243,4892,2019-10-22 19:07:00,10166
243,5064,2019-10-19 00:08:00,58152
243,5104,2019-10-11 12:08:00,30457
243,5375,2019-10-03 23:03:00,59261
243,5707,2019-10-27 03:04:00,30111
243,6200,2019-10-24 08:05:00,48501
243,6411,2019-10-02 18:05:00,31387
243,6435,2019-10-08 01:12:00,9470
243,6454,2019-10-20 20:06:00,34356
243,6627,2019-10-06 16:01:00,8563
243,6631,2019-10-07 03:09:00,38032
243,6714,2019-10-06 11:01:00,58052
243,6758,2019-10-09 00:03:00,37720
243,7185,2019-10-28 16:03:00,15820
243,7203,2019-10-04 19:04:00,3721
243,7301,2019-10-09 06:07:00,35668
243,7850,2019-10-16 15:03:00,58362
243,8080,2019-10-17 21:04:00,56499
243,8115,2019-10-23 22:07:00,25593
243,8236,2019-10-24 03:06:00,17473
243,8292,2019-10-16 05:04:00,41639
243,8717,2019-10-29 00:06:00,33170
243,8813,2019-10-05 23:09:00,2071
243,9081,2019-10-10 09:06:00,7561
243,9181,2019-10-27 08:09:00,42527
243,9292,2019-10-25 21:07:00,58821
243,9598,2019-10-19 12:08:00,26004
243,9774,2019-10-24 01:07:00,29416
243,10041,2019-10-26 22:04:00,50499
243,10070,2019-10-28 06:01:00,29073
243,10079,2019-10-19 14:03:00,12841
243,10276,2019-10-20 21:06:00,43889
243,10362,2019-10-23 23:05:00,23017
243,10455,2019-10-16 19:11:00,26487
243,10797,2019-10-19 04:12:00,58627
243,10965,2019-10-03 10:09:00,53176
243,11106,2019-10-05 20:08:00,35536
243,11126,2019-10-01 21:12:00,38630
243,11128,2019-10-31 19:08:00,42413
243,11577,2019-10-27 11:07:00,50568
243,11971,2019-10-08 12:05:00,5700
243,12204,2019-10-18 14:03:00,46833
243,12466,2019-10-14 11:03:00,13554
243,12521,2019-10-26 05:07:00,58334
243,12699,2019-10-26 07:02:00,23633
243,12763,2019-10-07 21:01:00,58440
243,13324,2019-10-19 22:11:00,53921
243,13503,2019-10-20 02:12:00,13379
243,13559,2019-10-23 02:10:00,14076
243,13633,2019-10-29 23:02:00,24988
243,13728,2019-10-18 00:02:00,48202
243,13816,2019-10-02 00:05:00,2071
243,14517,2019-10-04 14:07:00,35210
243,14765,2019-10-29 13:06:00,38410
243,14769,2019-10-23 01:05:00,28558
243,15012,2019-10-04 19:03:00,7913
243,15169,2019-10-09 06:09:00,25037
243,15415,2019-10-04 07:10:00,59084
243,15495,2019-10-08 07:12:00,21797
243,15620,2019-10-18 14:02:00,50693
243,15696,2019-10-20 00:07:00,31338
243,16085,2019-10-15 13:05:00,22603
243,16260,2019-10-16 06:01:00,8424
243,16408,2019-10-30 22:08:00,40669
243,16822,2019-10-26 16:02:00,35520
243,16835,2019-10-04 21:05:00,45253
243,16850,2019-10-24 10:02:00,40545
243,17035,2019-10-18 12:05:00,58094
243,17322,2019-10-29 04:08:00,10711
243,17540,2019-10-20 06:12:00,53523
243,17767,2019-10-23 08:09:00,27929
243,17964,2019-10-21 20:03:00,55531
243,18136,2019-10-25 11:02:00,30300
243,18671,2019-10-29 09:10:00,7232
243,18855,2019-10-04 14:01:00,40111
243,18861,2019-10-13 02:11:00,37400
243,18954,2019-10-09 07:12:00,14615
243,19029,2019-10-14 13:02:00,56587
243,19042,2019-10-24 22:02:00,34347
243,19255,2019-10-18 04:06:00,56299
243,19284,2019-10-24 21:02:00,26602
243,19323,2019-10-14 04:08:00,47894
243,19509,2019-10-21 13:01:00,34490
243,19558,2019-10-20 15:11:00,41997
243,19889,2019-10-19 14:04:00,43994
243,19949,2019-10-11 08:08:00,20682
243,20092,2019-10-27 16:05:00,13649
243,20102,2019-10-28 16:08:00,51763
243,20130,2019-10-07 22:02:00,20918
243,20272,2019-10-17 08:07:00,27464
243,20385,2019-10-22 01:01:00,56672
243,20404,2019-10-31 03:05:00,38713
243,20495,2019-10-06 18:12:00,19293
243,20571,2019-10-23 20:06:00,29975
243,20644,2019-10-02 22:08:00,5358
243,20893,2019-10-18 16:08:00,43584
243,20901,2019-10-14 10:05:00,2220
243,20956,2019-10-07 22:06:00,28344
243,20963,2019-10-11 12:09:00,55315
243,21108,2019-10-17 03:03:00,11027
243,21315,2019-10-30 20:05:00,42505
243,21478,2019-10-08 07:10:00,20082
243,21551,2019-10-11 18:09:00,53316
243,21592,2019-10-12 16:06:00,57884
243,21637,2019-10-14 01:01:00,44703
243,21644,2019-10-17 15:08:00,32655
243,21737,2019-10-27 05:07:00,45491
243,22099,2019-10-17 07:06:00,58250
243,22146,2019-10-18 06:07:00,57416
243,22151,2019-10-31 10:07:00,37584
243,22657,2019-10-16 01:04:00,45514
243,22765,2019-10-07 00:02:00,25385
243,22835,2019-10-02 21:05:00,46760
243,22857,2019-10-05 03:06:00,26368
243,23133,2019-10-28 00:02:00,52219
243,23204,2019-10-30 18:04:00,36884
243,23402,2019-10-11 12:08:00,33782
243,23591,2019-10-30 08:07:00,2460
243,23602,2019-10-23 02:04:00,23996
243,23847,2019-10-15 17:12:00,54086
243,23917,2019-10-09 22:10:00,40980
243,24289,2019-10-21 03:08:00,49825
243,24415,2019-10-06 16:09:00,27333
243,24515,2019-10-12 00:05:00,56520
243,24583,2019-10-05 16:12:00,15474
243,24607,2019-10-18 19:12:00,44556
243,24827,2019-10-23 03:01:00,26571
243,24864,2019-10-16 13:04:00,27216
243,24921,2019-10-16 00:06:00,6927
243,24972,2019-10-25 19:01:00,26533
243,25224,2019-10-20 00:05:00,16726
243,25529,2019-10-15 18:03:00,19326
243,25636,2019-10-25 20:01:00,55243
243,26036,2019-10-30 21:04:00,2357
243,26354,2019-10-06 06:12:00,10215
243,26443,2019-10-12 12:12:00,29072
243,26528,2019-10-17 20:07:00,38736
243,26549,2019-10-05 06:10:00,26724
243,26574,2019-10-15 02:09:00,19692
